Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies
B5 SH,LUKE G U,2763,64.69,0.567,-5.8,24.6,2.7,1,0.083,3
B5 LM,LUKE G U,2763.5,53.18,0.623,-4.6,22.6,2.6,2,1,8
B5 LM,LUKE G U,2764,27.76,0.68,5,10.9,3.3,2,0.944,8
B5 LM,LUKE G U,2764.5,24,0.651,6.8,9.4,3.8,2,0.917,8
B5 LM,LUKE G U,2765,20.94,0.623,6.5,9.55,4.2,2,0.889,8
B5 LM,LUKE G U,2765.5,20.62,0.586,5.8,10.4,4.3,2,0.861,8
B5 LM,LUKE G U,2766,19.31,0.502,5.1,12.05,4.4,2,0.833,8
B5 LM,LUKE G U,2766.5,18.91,0.409,4.8,13.5,4.5,2,0.806,8
B5 LM,LUKE G U,2767,17.04,0.362,4.1,14.95,4.5,2,0.778,8
B5 LM,LUKE G U,2767.5,15.6,0.296,4.1,16.15,4.5,2,0.75,8
B5 LM,LUKE G U,2768,14.28,0.259,3.5,16.85,4.5,2,0.722,7
B5 LM,LUKE G U,2768.5,13.53,0.226,2.5,15.95,4.5,2,0.694,7
B5 LM,LUKE G U,2769,17.33,0.203,3.6,14.3,4.5,2,0.667,7
B5 LM,LUKE G U,2769.5,22,0.194,5.7,13.15,4.4,2,0.639,7
B5 LM,LUKE G U,2770,27.28,0.194,7.6,12.8,4.2,2,0.611,7
B5 LM,LUKE G U,2770.5,34.55,0.194,11,15.3,3.9,2,0.583,7
B5 LM,LUKE G U,2771,35.39,0.203,11.5,17.75,3.7,2,0.556,7
B5 LM,LUKE G U,2771.5,35.46,0.212,10.4,18.5,3.6,2,0.528,7
B5 LM,LUKE G U,2772,37.16,0.231,8.9,17.65,3.5,2,0.5,7
B5 LM,LUKE G U,2772.5,42.1,0.259,6.4,14.5,3.5,2,0.472,7
B5 LM,LUKE G U,2773,59.72,0.296,7.3,13.45,3.6,2,0.444,7
B5 LM,LUKE G U,2773.5,83.87,0.352,7.3,12.55,3.8,2,0.417,7
B5 LM,LUKE G U,2774,61.49,0.362,6,11.4,4.1,2,0.389,7
B5 LM,LUKE G U,2774.5,29.36,0.38,6.3,10.55,4.2,2,0.361,7
B5 LM,LUKE G U,2775,32.62,0.399,5.8,9.8,4.4,2,0.333,7
B5 LM,LUKE G U,2775.5,33.41,0.418,5.7,9.75,4.5,2,0.306,7
B5 LM,LUKE G U,2776,37.19,0.436,4.2,10.8,4.6,2,0.278,7
B5 LM,LUKE G U,2776.5,39.56,0.452,4.2,12.3,4.7,2,0.25,7
B5 LM,LUKE G U,2777,44.16,0.494,2.6,13.3,4.7,2,0.222,7
B5 LM,LUKE G U,2777.5,56.62,0.531,0.5,13.85,4.7,2,0.194,7
B5 LM,LUKE G U,2778,68.42,0.567,-0.4,13.2,4.5,2,0.167,6
B5 LM,LUKE G U,2778.5,87.91,0.586,0.4,10.5,4.4,2,0.139,6
B5 LM,LUKE G U,2779,90.81,0.633,1.9,7.55,4.5,2,0.111,6
B5 LM,LUKE G U,2779.5,88.5,0.651,2,5.6,4.7,2,0.083,6
B5 LM,LUKE G U,2780,92.21,0.661,1.8,4.3,4.8,2,0.056,6
B5 LM,LUKE G U,2780.5,89.56,0.661,2,4.2,4.7,2,0.028,6
B5 LM,LUKE G U,2781,78.51,0.642,1.5,5.05,4.5,2,0.01,6
C SH,LUKE G U,2781.5,78.51,0.642,1.5,5.05,4.5,1,1,3
C SH,LUKE G U,2782,80.19,0.614,1.2,9.4,4.2,1,0.982,3
C SH,LUKE G U,2782.5,85.11,0.567,0.2,13,3.9,1,0.965,3
C SH,LUKE G U,2783,86.97,0.549,0.7,16.65,3.4,1,0.947,3
C SH,LUKE G U,2783.5,84.85,0.549,2.9,18.35,3.2,1,0.93,3
C SH,LUKE G U,2784,80.37,0.549,5.2,19.5,3.1,1,0.912,3
C SH,LUKE G U,2784.5,74.4,0.558,8.4,20.7,3,1,0.895,3
C SH,LUKE G U,2785,74.77,0.558,9.2,20.3,3,1,0.877,3
C SH,LUKE G U,2785.5,75.13,0.549,8.6,18.9,3.1,1,0.86,3
C SH,LUKE G U,2786,74.23,0.549,8.9,17.95,3.2,1,0.842,3
C SH,LUKE G U,2786.5,73.64,0.539,10,16.7,3.2,1,0.825,3
C SH,LUKE G U,2787,74.34,0.533,10,16.9,3.3,1,0.807,3
C SH,LUKE G U,2787.5,74.26,0.53,8.9,17.65,3.3,1,0.789,3
C SH,LUKE G U,2788,73.78,0.53,6.7,18.75,3.2,1,0.772,3
C SH,LUKE G U,2788.5,73.38,0.53,5.7,18.45,3.2,1,0.754,3
C SH,LUKE G U,2789,72.69,0.53,5,18.1,3.1,1,0.737,3
C SH,LUKE G U,2789.5,73.82,0.521,5.8,16.3,3.1,1,0.719,3
C SH,LUKE G U,2790,77.1,0.493,7.6,15.5,3.2,1,0.702,3
C SH,LUKE G U,2790.5,78.49,0.483,13,13.3,3.2,1,0.684,3
C SH,LUKE G U,2791,78.59,0.465,14.3,14.25,3.3,1,0.667,3
C SH,LUKE G U,2791.5,78.57,0.455,13.4,14.5,3.3,1,0.649,3
C SH,LUKE G U,2792,76.44,0.436,13.1,14.45,3.4,1,0.632,3
C SH,LUKE G U,2792.5,74.66,0.427,10.5,13.25,3.4,1,0.614,3
C SH,LUKE G U,2793,74.76,0.418,10.1,13.45,3.4,1,0.596,3
C SH,LUKE G U,2793.5,75.86,0.409,9.9,15.35,3.4,1,0.579,3
C SH,LUKE G U,2794,77.96,0.409,7.7,17.05,3.4,1,0.561,3
C SH,LUKE G U,2794.5,78.82,0.418,7.3,20.75,3.3,1,0.544,3
C SH,LUKE G U,2795,79.34,0.446,4.9,22.25,3.2,1,0.526,2
C SH,LUKE G U,2795.5,79.17,0.455,2.8,23.2,3.1,1,0.509,2
C SH,LUKE G U,2796,76.21,0.483,1.3,22.65,3,1,0.491,2
C SH,LUKE G U,2796.5,73.41,0.511,4.1,18.85,3,1,0.474,2
C SH,LUKE G U,2797,70.99,0.53,9.7,15.35,3.1,1,0.456,2
C SH,LUKE G U,2797.5,72.14,0.549,13.9,13.05,3.4,1,0.439,2
C SH,LUKE G U,2798,70.4,0.614,12.3,13.25,3.6,1,0.386,2
C SH,LUKE G U,2798.5,67.2,0.633,11.9,13.05,3.7,1,0.368,2
C SH,LUKE G U,2799,67.15,0.642,11.7,12.65,3.7,1,0.351,2
C SH,LUKE G U,2799.5,66.51,0.651,11.3,12.25,3.7,1,0.333,2
C SH,LUKE G U,2800,66.45,0.651,10.8,11.9,3.7,1,0.316,2
C SH,LUKE G U,2800.5,67.8,0.651,10.5,11.85,3.7,1,0.298,2
C SH,LUKE G U,2801,69.34,0.651,10.1,12.05,3.7,1,0.281,3
C SH,LUKE G U,2801.5,72.24,0.633,10.1,12.25,3.7,1,0.263,3
C SH,LUKE G U,2802,75.96,0.614,8.8,14.7,3.7,1,0.246,3
C SH,LUKE G U,2802.5,79.36,0.586,7.7,18.45,3.7,1,0.228,3
C SH,LUKE G U,2803,81.47,0.567,0.4,24.1,3.5,1,0.211,3
C SH,LUKE G U,2803.5,78.28,0.549,1.9,23.15,3.3,1,0.193,3
C SH,LUKE G U,2804,75.1,0.53,3,20.4,3,1,0.175,3
C SH,LUKE G U,2804.5,75.6,0.511,5.7,18.55,2.9,1,0.158,3
C SH,LUKE G U,2805,77.08,0.521,9.5,16.25,3.1,1,0.14,3
C SH,LUKE G U,2805.5,78.66,0.521,9.8,15.9,3.3,1,0.123,3
C SH,LUKE G U,2806,79.17,0.521,9.5,15.55,3.3,1,0.105,3
C SH,LUKE G U,2806.5,79.34,0.53,8.1,15.35,3.1,1,0.088,3
C SH,LUKE G U,2807,80,0.538,1.6,19,2.7,1,0.07,3
C SH,LUKE G U,2807.5,79.37,0.562,-7,25.6,1.8,1,0.053,3
C SH,LUKE G U,2808,77.67,0.584,0.7,26.45,1,1,0.035,3
C SH,LUKE G U,2808.5,75.52,0.606,3.9,25.05,0.2,1,0.018,3
C LM,LUKE G U,2810.5,21.76,0.997,11.1,0.55,3.4,2,0.956,8
C LM,LUKE G U,2811,18.63,1.063,5.1,3.55,4.6,2,0.941,6
C LM,LUKE G U,2811.5,22.29,1.109,2.9,5.15,4.6,2,0.926,6
C LM,LUKE G U,2812,26.95,1.137,3.4,5.5,4.5,2,0.912,6
C LM,LUKE G U,2812.5,32.25,1.137,3.6,5.6,4.3,2,0.897,6
C LM,LUKE G U,2813,33.61,1.137,3.1,5.15,4.3,2,0.882,6
C LM,LUKE G U,2813.5,35.08,1.109,2.8,4.7,4.5,2,0.868,6
C LM,LUKE G U,2814,33.38,1.072,2.6,4.5,4.6,2,0.853,6
C LM,LUKE G U,2814.5,30.61,1.016,2,4.6,4.6,2,0.838,6
C LM,LUKE G U,2815,29.09,0.979,1.2,5,4.6,2,0.824,6
C LM,LUKE G U,2815.5,29.88,0.941,2.2,5.4,4.5,2,0.809,5
C LM,LUKE G U,2816,34.23,0.932,4.3,5.15,4.3,2,0.794,5
C LM,LUKE G U,2816.5,39.19,0.932,7,6.1,4.3,2,0.779,6
C LM,LUKE G U,2817,43.79,0.932,9.1,6.55,4.3,2,0.765,6
C LM,LUKE G U,2817.5,51.07,0.932,8.4,6.9,4.2,2,0.75,6
C LM,LUKE G U,2818,49.55,0.955,5.7,5.75,4.2,2,0.735,6
C LM,LUKE G U,2818.5,42.49,0.979,3.5,4.85,4.3,2,0.721,6
C LM,LUKE G U,2819,48.45,1.007,3.5,5.05,4.4,2,0.706,6
C LM,LUKE G U,2819.5,54.59,1.044,3.9,5.45,4.4,2,0.691,6
C LM,LUKE G U,2820,56.75,1.053,3.5,5.45,4.5,2,0.676,6
C LM,LUKE G U,2820.5,48.11,1.044,2.8,5.5,4.7,2,0.662,6
C LM,LUKE G U,2821,41.37,1.016,2.3,5.65,4.7,2,0.647,6
C LM,LUKE G U,2821.5,40.62,0.997,1.8,6,4.8,2,0.632,6
C LM,LUKE G U,2822,43.16,0.988,1.7,6.35,4.8,2,0.618,6
C LM,LUKE G U,2822.5,46.73,0.969,2.6,7.1,4.7,2,0.603,6
C LM,LUKE G U,2823,51.04,0.96,3.7,8.15,4.5,2,0.588,6
C LM,LUKE G U,2823.5,54.56,0.979,3.6,8.2,4.2,2,0.574,6
C LM,LUKE G U,2824,53.58,1.007,3.4,7.8,3.9,2,0.559,6
C LM,LUKE G U,2824.5,50,1.081,2.5,6.75,3.8,2,0.544,6
C LM,LUKE G U,2825,46.51,1.1,0.7,5.35,3.8,2,0.529,6
C LM,LUKE G U,2825.5,41.43,1.109,0.6,5.3,3.9,2,0.515,6
C LM,LUKE G U,2826,40.19,1.081,0.6,5.4,3.9,2,0.5,6
C LM,LUKE G U,2826.5,42.42,1.025,1,5.6,3.8,2,0.485,6
C LM,LUKE G U,2827,61.67,1.025,3.7,7.05,3.9,2,0.471,6
C LM,LUKE G U,2827.5,87.35,1.054,4.9,7.65,3.9,2,0.456,6
C LM,LUKE G U,2828,105.98,1.072,6.3,8.35,4,2,0.441,6
C LM,LUKE G U,2828.5,130,1.063,6.4,8.3,4.3,2,0.426,4
C LM,LUKE G U,2829,165,1.044,0.8,5.2,4.4,2,0.412,4
C LM,LUKE G U,2829.5,120,1.007,1.1,4.95,4.5,2,0.397,4
C LM,LUKE G U,2830,105.14,0.988,1.7,4.95,4.6,2,0.382,6
C LM,LUKE G U,2830.5,100.12,0.96,3,5.3,4.6,2,0.368,6
C LM,LUKE G U,2831,123.09,0.913,5.1,6.65,4.6,2,0.353,6
C LM,LUKE G U,2831.5,165,0.876,5.9,8.45,4.4,2,0.338,4
C LM,LUKE G U,2832,172,0.857,9,10.8,4.4,2,0.324,4
C LM,LUKE G U,2832.5,145,0.857,8.8,11.3,4.3,2,0.309,4
C LM,LUKE G U,2833,105,0.988,7.7,11.85,4.3,2,0.294,6
C LM,LUKE G U,2833.5,85.77,0.997,8.5,11.15,4.3,2,0.279,6
C LM,LUKE G U,2834,58.49,0.988,1.2,5.6,4.5,2,0.265,6
C LM,LUKE G U,2834.5,47.01,0.969,2,4.1,4.7,2,0.25,6
C LM,LUKE G U,2835,44.86,0.913,2.1,3.95,4.8,1,0.235,3
C LM,LUKE G U,2835.5,45.57,0.727,-1.4,5.8,4.7,1,0.221,3
C LM,LUKE G U,2836,48.45,0.642,-5.6,9,4.5,1,0.206,3
C LM,LUKE G U,2836.5,55.62,0.605,-15.4,18.1,3.9,1,0.191,3
C LM,LUKE G U,2837,68.54,0.465,-11.8,22.5,3.4,1,0.176,3
C LM,LUKE G U,2837.5,77.15,0.418,-8,25,2.7,1,0.162,3
C LM,LUKE G U,2838,81.46,0.423,-2.4,24.4,2.5,1,0.147,3
C LM,LUKE G U,2838.5,80.74,0.436,1.8,24.7,2.4,1,0.132,3
C LM,LUKE G U,2839,83.61,0.567,12.2,29.4,2.4,1,0.118,3
C LM,LUKE G U,2839.5,84.33,0.642,11,28.5,2.4,1,0.103,3
C LM,LUKE G U,2840,79.48,0.689,7.7,26.15,2.5,2,0.074,8
C LM,LUKE G U,2840.5,62.88,0.689,12.6,23.7,2.7,2,0.059,8
C LM,LUKE G U,2841,41.04,0.633,13.7,10.65,3.2,2,0.044,8
C LM,LUKE G U,2841.5,33.99,0.567,3.2,3.9,3.8,2,0.029,8
C LM,LUKE G U,2842,30.81,0.493,3,4.2,4.9,2,0.015,8
A1 SH,KIMZEY A,2918.5,73.816,0.769,5.226,11.348,,1,1,1
A1 SH,KIMZEY A,2919,75.118,0.627,8.198,13.164,,1,0.978,1
A1 SH,KIMZEY A,2919.5,72.434,0.535,10.867,15.0755,,1,0.956,1
A1 SH,KIMZEY A,2920,66.161,0.568,4.566,16.905,,1,0.933,2
A1 SH,KIMZEY A,2920.5,63.104,0.65,2.083,15.8835,,1,0.911,2
A1 SH,KIMZEY A,2921,61.708,0.732,4.292,12.036,,1,0.889,1
A1 SH,KIMZEY A,2921.5,60.478,0.688,4.236,10.908,,1,0.867,2
A1 SH,KIMZEY A,2922,58.876,0.683,2.449,12.1045,,1,0.844,1
A1 SH,KIMZEY A,2922.5,56.785,0.753,2.311,12.9165,,1,0.822,1
A1 SH,KIMZEY A,2923,54.551,0.759,0.748,13.147,,1,0.8,1
A1 SH,KIMZEY A,2923.5,55.816,0.802,0.101,14.3515,,1,0.778,1
A1 SH,KIMZEY A,2924,59.263,0.759,0.936,16.575,,1,0.756,3
A1 SH,KIMZEY A,2924.5,62.969,0.421,1.513,17.7715,,1,0.733,3
A1 SH,KIMZEY A,2925,65.403,0.33,5.722,23.48,,1,0.711,1
A1 SH,KIMZEY A,2925.5,67.745,0.285,6.988,25.213,,1,0.689,3
A1 SH,KIMZEY A,2926,68.45,0.35,5.392,27.221,,1,0.667,3
A1 SH,KIMZEY A,2926.5,68.727,0.475,5.888,30.11,,1,0.644,3
A1 SH,KIMZEY A,2927,66.604,0.677,11.995,16.2725,,1,0.622,2
A1 SH,KIMZEY A,2927.5,63.92,0.721,7.923,12.4755,,1,0.6,2
A1 SH,KIMZEY A,2928,58.267,0.737,7.923,10.7705,,1,0.578,2
A1 SH,KIMZEY A,2928.5,56.916,0.677,6.987,9.7525,,1,0.556,2
A1 SH,KIMZEY A,2929,56.618,0.65,6.492,9.395,,1,0.533,2
A1 SH,KIMZEY A,2929.5,60.636,0.639,6.602,10.055,,1,0.511,2
A1 SH,KIMZEY A,2930,61.96,0.606,6.602,10.495,,1,0.489,3
A1 SH,KIMZEY A,2930.5,64.962,0.59,6.328,11.293,,1,0.467,3
A1 SH,KIMZEY A,2931,67.517,0.563,7.098,12.118,,1,0.444,3
A1 SH,KIMZEY A,2931.5,68.959,0.552,8.308,12.118,,1,0.422,3
A1 SH,KIMZEY A,2932,66.302,0.552,8.473,11.7055,,1,0.4,3
A1 SH,KIMZEY A,2932.5,61.404,0.59,8.033,10.9355,,1,0.378,3
A1 SH,KIMZEY A,2933,56.906,0.623,6.217,10.4675,,1,0.356,2
A1 SH,KIMZEY A,2933.5,55.656,0.655,5.612,11.045,,1,0.333,2
A1 SH,KIMZEY A,2934,55.94,0.639,6.218,11.678,,1,0.311,2
A1 SH,KIMZEY A,2934.5,58.334,0.617,8.143,13.0815,,1,0.289,2
A1 SH,KIMZEY A,2935,59.547,0.59,9.793,14.0715,,1,0.267,2
A1 SH,KIMZEY A,2935.5,62.762,0.601,9.958,14.154,,1,0.244,2
A1 SH,KIMZEY A,2936,65.695,0.633,9.408,13.549,,1,0.222,2
A1 SH,KIMZEY A,2936.5,70.578,0.633,10.399,11.5135,,1,0.2,2
A1 SH,KIMZEY A,2937,73.069,0.601,10.206,11.499,,1,0.178,2
A1 SH,KIMZEY A,2937.5,74.041,0.623,10.894,12.091,,1,0.156,3
A1 SH,KIMZEY A,2938,74.037,0.732,11.389,12.6135,,1,0.133,3
A1 SH,KIMZEY A,2938.5,72.422,0.737,12.27,13.329,,1,0.111,3
A1 SH,KIMZEY A,2939,71.318,0.532,12.819,15.3095,,1,0.089,3
A1 SH,KIMZEY A,2939.5,68.421,0.432,12.6,16.41,,1,0.067,3
A1 SH,KIMZEY A,2940,66.15,0.443,15.571,18.9405,,1,0.044,3
A1 SH,KIMZEY A,2940.5,60.517,0.525,14.47,20.096,,1,0.022,3
A1 LM,KIMZEY A,2941,57.391,0.653,9.262,18.024,,1,1,6
A1 LM,KIMZEY A,2941.5,47.916,0.819,15.681,13.4935,,2,0.988,8
A1 LM,KIMZEY A,2942,38.771,0.966,11.664,12.311,,2,0.976,8
A1 LM,KIMZEY A,2942.5,34.811,1.184,5.178,7.796,,2,0.964,8
A1 LM,KIMZEY A,2943,34.846,1.364,3.576,6.176,,2,0.952,8
A1 LM,KIMZEY A,2943.5,39.206,1.402,1.981,6.5885,,2,0.94,8
A1 LM,KIMZEY A,2944,42.445,1.429,2.421,6.0935,,2,0.929,8
A1 LM,KIMZEY A,2944.5,44.914,1.445,3.425,5.5915,,2,0.917,8
A1 LM,KIMZEY A,2945,41.339,1.462,4.787,5.2405,,2,0.905,8
A1 LM,KIMZEY A,2945.5,36.036,1.435,6.052,5.048,,2,0.893,8
A1 LM,KIMZEY A,2946,34.817,1.326,7.702,4.663,,2,0.881,6
A1 LM,KIMZEY A,2946.5,36.339,1.054,8.914,5.103,,2,0.869,6
A1 LM,KIMZEY A,2947,41.035,0.857,10.619,6.6165,,2,0.857,6
A1 LM,KIMZEY A,2947.5,44.711,0.791,11.499,7.5515,,2,0.845,6
A1 LM,KIMZEY A,2948,49.27,0.742,12.105,8.7895,,2,0.833,5
A1 LM,KIMZEY A,2948.5,50.791,0.721,14.415,8.7895,,2,0.821,5
A1 LM,KIMZEY A,2949,54.86,0.715,13.093,9.8355,,2,0.81,5
A1 LM,KIMZEY A,2949.5,59.829,0.721,12.104,10.55,,2,0.798,5
A1 LM,KIMZEY A,2950,62.092,0.764,11.884,10.66,,2,0.786,5
A1 LM,KIMZEY A,2950.5,65.692,0.906,11.664,10.66,,2,0.774,5
A1 LM,KIMZEY A,2951,74.874,1.042,9.188,9.312,,2,0.762,6
A1 LM,KIMZEY A,2951.5,80.549,1.108,9.354,7.139,,2,0.75,6
A1 LM,KIMZEY A,2952,86.97,1.282,7.703,5.4605,,2,0.738,6
A1 LM,KIMZEY A,2952.5,95.071,1.234,6.045,5.9875,,2,0.726,6
A1 LM,KIMZEY A,2953,116.632,1.129,7.978,8.597,,2,0.714,5
A1 LM,KIMZEY A,2953.5,133.545,0.988,8.908,9.948,,2,0.702,5
A1 LM,KIMZEY A,2954,126.67,0.879,10.686,10.269,,2,0.69,5
A1 LM,KIMZEY A,2954.5,116.684,0.911,12.789,10.5935,,2,0.679,5
A1 LM,KIMZEY A,2955,81.969,0.993,12.654,10.33,,2,0.667,8
A1 LM,KIMZEY A,2955.5,60.123,1.124,9.299,10.5775,,2,0.655,8
A1 LM,KIMZEY A,2956,43.495,1.173,5.605,10.3335,,2,0.643,8
A1 LM,KIMZEY A,2956.5,31.575,1.184,1.541,10.6055,,2,0.631,8
A1 LM,KIMZEY A,2957,27.186,1.118,0.66,10.55,,2,0.619,8
A1 LM,KIMZEY A,2957.5,25.622,1.037,-0.55,9.945,,2,0.607,8
A1 LM,KIMZEY A,2958,25.513,1.02,-0.66,9.285,,2,0.595,8
A1 LM,KIMZEY A,2958.5,28.526,1.189,-0.716,8.542,,2,0.583,8
A1 LM,KIMZEY A,2959,31.004,1.244,-0.495,7.8265,,2,0.571,6
A1 LM,KIMZEY A,2959.5,33.895,1.358,1.678,7.098,,2,0.56,6
A1 LM,KIMZEY A,2960,36.256,1.369,3.686,6.616,,2,0.548,6
A1 LM,KIMZEY A,2960.5,39.527,1.168,5.821,7.0235,,2,0.536,6
A1 LM,KIMZEY A,2961,44.079,1.079,6.492,7.414,,2,0.524,6
A1 LM,KIMZEY A,2961.5,47.828,0.979,7.043,9.1745,,2,0.512,4
A1 LM,KIMZEY A,2962,50.19,0.849,7.125,10.6465,,2,0.5,4
A1 LM,KIMZEY A,2962.5,53.066,0.748,7.923,11.5955,,2,0.488,4
A1 LM,KIMZEY A,2963,55.379,0.726,10.014,13.136,,2,0.476,4
A1 LM,KIMZEY A,2963.5,56.364,0.721,10.564,13.356,,2,0.464,4
A1 LM,KIMZEY A,2964,57.217,0.721,11.775,13.5215,,2,0.452,4
A1 LM,KIMZEY A,2964.5,58.159,0.737,11.5,14.154,,2,0.44,4
A1 LM,KIMZEY A,2965,59.694,0.753,10.674,14.732,,2,0.429,4
A1 LM,KIMZEY A,2965.5,60.91,0.802,11.829,13.2185,,2,0.417,4
A1 LM,KIMZEY A,2966,62.221,0.773,13.068,12.93,,2,0.405,4
A1 LM,KIMZEY A,2966.5,63.505,0.736,12.545,13.1365,,2,0.393,4
A1 LM,KIMZEY A,2967,63.869,0.708,11.774,13.081,,2,0.381,4
A1 LM,KIMZEY A,2967.5,64.143,0.677,11.983,12.2065,,2,0.369,4
A1 LM,KIMZEY A,2968,62.938,0.655,11.593,11.2465,,2,0.357,4
A1 LM,KIMZEY A,2968.5,61.374,0.737,10.454,11.541,,2,0.345,4
A1 LM,KIMZEY A,2969,57.433,0.862,8.389,11.9675,,2,0.333,4
A1 LM,KIMZEY A,2969.5,56.131,0.819,7.042,12.476,,2,0.321,4
A1 LM,KIMZEY A,2970,52.54,0.796,9.133,11.1555,,2,0.31,4
A1 LM,KIMZEY A,2970.5,51.223,0.89,9.684,10.55,,2,0.298,4
A1 LM,KIMZEY A,2971,50.608,0.873,9.959,9.5875,,2,0.286,4
A1 LM,KIMZEY A,2971.5,50.08,0.906,8.309,9.9175,,2,0.274,4
A1 LM,KIMZEY A,2972,49.589,0.939,6.767,10.2475,,2,0.262,4
A1 LM,KIMZEY A,2972.5,48.466,0.955,6.193,10.7305,,2,0.25,4
A1 LM,KIMZEY A,2973,47.694,0.96,7.483,10.2755,,2,0.238,4
A1 LM,KIMZEY A,2973.5,48.353,0.966,7.317,10.0825,,2,0.226,4
A1 LM,KIMZEY A,2974,49.337,0.83,4.731,11.0455,,2,0.214,4
A1 LM,KIMZEY A,2974.5,55.521,0.797,6.185,12.3225,,2,0.202,4
A1 LM,KIMZEY A,2975,58.802,0.759,8.859,12.5035,,2,0.19,4
A1 LM,KIMZEY A,2975.5,62.155,0.715,11.98,13.143,,2,0.179,4
A1 LM,KIMZEY A,2976,62.962,0.71,12.81,12.107,,2,0.167,4
A1 LM,KIMZEY A,2976.5,61.659,0.824,12.711,11.2385,,2,0.155,4
A1 LM,KIMZEY A,2977,60.723,0.917,12.544,10.275,,2,0.143,4
A1 LM,KIMZEY A,2977.5,63.254,0.988,10.014,9.725,,2,0.131,4
A1 LM,KIMZEY A,2978,67.182,1.026,10.234,8.294,,2,0.119,4
A1 LM,KIMZEY A,2978.5,70.126,1.086,8.528,7.827,,2,0.107,5
A1 LM,KIMZEY A,2979,72.706,1.178,6.822,7.194,,2,0.095,5
A1 LM,KIMZEY A,2979.5,70.559,1.222,6.245,5.9145,,2,0.083,6
A1 LM,KIMZEY A,2980,70.829,1.249,3.686,5.846,,2,0.071,6
A1 LM,KIMZEY A,2980.5,74.178,1.249,3.411,5.7635,,2,0.06,8
A1 LM,KIMZEY A,2981,75.855,1.249,3.73,6.253,,2,0.048,8
A1 LM,KIMZEY A,2981.5,74.898,1.227,2.434,7.916,,2,0.036,8
A1 LM,KIMZEY A,2982,75.331,1.178,3.659,8.5285,,2,0.024,8
A1 LM,KIMZEY A,2982.5,76.272,0.988,5.062,8.459,,2,0.012,8
B1 SH,KIMZEY A,2983,82.485,0.79,7.788,10.978,,1,1,3
B1 SH,KIMZEY A,2983.5,83.761,0.732,11.664,14.787,,1,0.96,3
B1 SH,KIMZEY A,2984,82.284,0.557,14.572,18.395,,1,0.92,3
B1 SH,KIMZEY A,2984.5,79.657,0.557,13.15,21.582,,1,0.88,3
B1 SH,KIMZEY A,2985,77.044,0.606,13.932,21.356,,1,0.84,3
B1 SH,KIMZEY A,2985.5,71.624,0.677,12.646,20.172,,1,0.8,3
B1 SH,KIMZEY A,2986,68.35,0.635,10.998,18.806,,1,0.76,3
B1 SH,KIMZEY A,2986.5,61.636,0.595,7.648,16.575,,1,0.72,3
B1 SH,KIMZEY A,2987,60.02,0.666,11.341,15.0105,,1,0.68,2
B1 SH,KIMZEY A,2987.5,57.334,0.74,15.736,13.301,,1,0.64,2
B1 SH,KIMZEY A,2988,51.604,0.82,8.804,15.172,,1,0.6,2
B1 SH,KIMZEY A,2988.5,47.143,0.888,7.212,12.611,,1,0.56,2
B1 SH,KIMZEY A,2989,44.586,0.966,4.979,9.4085,,1,0.52,2
B1 SH,KIMZEY A,2989.5,45.435,0.96,3.301,9.1195,,1,0.48,2
B1 SH,KIMZEY A,2990,44.447,0.911,3.906,8.267,,1,0.44,2
B1 SH,KIMZEY A,2990.5,44.343,0.884,5.595,7.4505,,1,0.4,2
B1 SH,KIMZEY A,2991,46.069,0.868,7.647,7.3315,,1,0.36,2
B1 SH,KIMZEY A,2991.5,48.61,0.868,6.273,8.8995,,1,0.32,2
B1 SH,KIMZEY A,2992,49.756,0.911,8.467,9.0675,,1,0.28,2
B1 SH,KIMZEY A,2992.5,49.709,0.862,9.998,8.962,,1,0.24,2
B1 SH,KIMZEY A,2993,49.673,0.795,11.664,9.505,,1,0.2,2
B1 SH,KIMZEY A,2993.5,49.554,0.704,11.38,11.298,,1,0.16,2
B1 SH,KIMZEY A,2994,46.149,0.748,10.328,12.154,,1,0.12,2
B1 SH,KIMZEY A,2994.5,43.622,0.793,8.143,12.2555,,1,0.08,2
B1 SH,KIMZEY A,2995,36.663,0.873,7.538,10.743,,1,0.04,2
B1 LM,KIMZEY A,2995.5,30.458,0.944,8.254,9.89,,2,1,5
B1 LM,KIMZEY A,2996,23.578,0.988,9.243,8.6795,,2,0.973,8
B1 LM,KIMZEY A,2996.5,15.887,1.031,6.786,8.533,,2,0.946,8
B1 LM,KIMZEY A,2997,13.839,1.075,3.081,8.0195,,2,0.919,8
B1 LM,KIMZEY A,2997.5,13.488,1.124,1.761,7.9645,,2,0.892,8
B1 LM,KIMZEY A,2998,14.872,1.353,0.715,7.8265,,2,0.865,8
B1 LM,KIMZEY A,2998.5,15.609,1.429,-0.22,8.184,,2,0.838,8
B1 LM,KIMZEY A,2999,16.399,1.293,-0.78,8.959,,2,0.811,8
B1 LM,KIMZEY A,2999.5,16.823,1.019,0.623,10.8235,,2,0.784,8
B1 LM,KIMZEY A,3000,17.222,0.672,0.44,12.696,,2,0.757,8
B1 LM,KIMZEY A,3000.5,18.517,0.672,0.357,13.3425,,2,0.73,8
B1 LM,KIMZEY A,3001,19.516,0.737,3.796,11.953,,2,0.703,8
